id,class
10163,1
10164,1
10165,1
10166,1
10167,1
10168,2
10169,2
10170,2
10171,1
10172,1
10174,1
10175,1
10176,1
10177,1
10178,1
10179,1
10180,2
10181,2
10182,1
10183,2
10184,0
10185,1
10186,1
10187,1
10188,1
10189,1
10190,1
10191,1
10192,1
10193,1
10194,1
10195,1
10196,1
10197,2
10199,1
10200,2
10201,2
10202,2
10203,1
10204,2
10205,0
10206,0
10207,1
10208,2
10209,2
10210,0
10212,1
10213,1
10214,1
10215,1
10216,1
10217,1
10218,1
10219,1
10220,1
10221,1
10222,2
10223,1
10224,1
10225,1
10227,1
10228,1
10229,1
10230,2
10231,1
10232,1
10233,1
10234,1
10235,1
10236,2
10237,1
10238,1
10239,0
10240,1
10241,1
10242,0
10243,0
10244,1
10245,1
10246,1
10247,0
10248,1
10249,0
10250,1
10251,1
10252,1
10253,1
10254,0
10255,2
10256,1
10257,1
10258,1
10259,1
10260,2
10261,1
10262,1
10263,2
10264,1
10265,1
10266,1
10267,0
10268,1
10270,0
10271,1
10272,1
10273,2
10274,2
10275,1
10276,1
10277,1
10278,1
10279,1
10280,1
10281,1
10282,1
10283,1
10285,1
10286,1
10287,2
10288,2
10289,1
10290,1
10291,1
10292,1
10293,1
10294,1
10295,1
10296,1
10297,2
10298,1
10299,0
10300,1
10301,1
10302,2
10303,1
10304,1
10305,1
10306,1
10307,1
10308,1
10309,1
10310,1
10311,2
10312,0
10313,1
10314,1
10315,1
10316,1
10317,2
10318,2
10319,0
10320,1
10321,1
10322,1
10323,2
10324,1
10325,1
10326,0
10327,1
10328,1
10329,1
10330,1
10331,1
10332,0
10333,1
10334,1
10335,1
10336,1
10337,1
10338,1
10339,1
10340,1
10341,2
10342,2
10343,1
10344,1
10345,1
10346,1
10347,1
10348,1
10349,1
10883,1
10905,1
10977,1
10981,0
10988,2
10996,1
11012,2
11013,1
11027,1
11028,1
11029,1
11031,1
11033,0
11034,1
11035,1
11037,1
11038,2
11039,1
11040,1
11041,1
11042,1
11043,2
11044,1
11045,1
11046,1
11047,2
11048,0
11050,1
11051,1
11052,0
11053,1
11054,0
11055,2
11056,2
11057,2
11058,1
11059,2
11060,2
11061,0
11062,1
11063,0
11064,1
11065,1
11066,0
11067,0
11068,1
11069,2
11070,2
11071,2
11072,1
11073,2
11074,1
11075,2
11076,1
11077,2
11078,2
11079,1
11080,1
11081,1
11082,1
11083,1
11084,1
11085,1
11086,1
11087,1
11088,1
11089,1
11090,1
11091,1
11092,1
11093,1
11094,1
11095,2
11096,1
11097,1
11098,1
11099,1
11100,1
11101,1
11102,1
11103,1
11104,0
11105,1
11106,2
11107,1
11108,1
11109,1
11110,1
11111,1
11112,2
11113,1
11114,1
11115,1
11116,2
11117,2
11118,1
11120,1
11121,2
11122,1
11123,1
11124,0
11125,1
11126,1
11127,1
11128,2
11129,1
11160,1
11164,1
11167,1
11194,1
11200,1
11207,1
11211,1
11219,1
11227,1
11232,1
11238,1
11241,1
11285,0
11289,2
11303,1
11316,1
11344,0
11357,1
11364,1
11369,1
11373,1
11380,1
11384,2
11411,1
11412,2
11413,1
11414,1
11415,1
11416,1
11417,1
11418,1
11419,2
11420,1
11421,1
11422,2
11423,1
11424,1
11425,1
11426,0
11427,1
11428,1
11429,1
11430,0
11431,1
11432,1
11433,1
11434,2
11435,1
11436,2
11437,1
11438,1
11439,1
11440,1
11444,1
11445,1
11446,0
11447,1
11448,1
11449,1
11450,1
11451,0
11452,1
11453,2
11454,1
11455,1
11456,2
11457,0
11458,1
11459,1
11460,1
11461,1
11462,0
11463,1
11464,1
11465,1
11466,2
11468,2
11469,2
11470,0
11471,1
11472,1
11473,1
11474,1
11475,1
11476,2
11477,2
11478,1
11479,1
11480,1
11481,1
11482,1
11483,1
11484,1
11485,1
11486,2
11487,1
11488,1
11489,0
11490,1
11491,0
11492,1
11493,1
11494,1
11495,1
11496,1
11497,2
11498,1
11499,0
11500,0
11501,0
11502,1
11503,1
11504,2
11505,2
11506,2
11507,2
11508,1
11509,1
11510,2
11511,2
11512,1
11513,0
11514,2
11515,2
11516,1
11517,1
11518,1
11519,2
11520,2
11521,1
11522,1
11523,1
11524,1
11525,0
11526,1
11527,2
11529,1
11530,1
11531,0
11532,0
11533,0
11535,1
11536,2
11537,1
11538,1
11539,1
11540,1
11541,1
11542,2
11543,0
11544,2
11545,1
11546,1
11547,2
11548,1
11549,1
11550,1
11551,1
11552,0
11553,0
11554,2
11555,1
11556,0
11557,0
11558,0
11559,1
11560,2
11561,0
11562,1
11563,2
11564,1
11566,1
11567,1
11568,1
11569,1
11570,1
11571,1
11572,1
11573,1
11574,1
11575,1
11576,2
11577,2
11578,0
11579,1
11580,1
11581,2
11582,1
11583,1
11584,1
11585,1
11586,1
11588,1
11589,0
11590,1
11591,2
11592,1
11593,1
11594,1
11595,2
11596,2
11597,1
11598,1
11599,1
11600,1
11601,0
11602,1
11603,1
11604,1
11605,1
11606,2
11607,0
11608,2
11609,2
11610,2
11611,2
11612,1
11613,1
11614,2
11615,1
11616,0
11617,1
11618,1
11619,1
11620,2
11621,1
11622,0
11623,2
11624,1
11625,1
11626,1
11627,1
11628,1
11629,1
11630,1
11631,0
11632,1
11633,1
11634,1
11635,1
11636,1
11637,1
11638,1
11639,1
11640,0
11641,0
11642,1
11643,2
11644,1
11645,1
11646,1
12022,1
12079,1
12127,1
12171,1
12188,0
12193,2
12216,2
12269,1
12273,0
12317,0
12355,1
12371,2
12389,1
12403,1
12417,2
12424,1
12426,1
12427,1
12431,1
12432,1
12434,1
12435,1
12436,1
12437,1
12438,2
12439,1
12440,2
12441,0
12442,1
12443,1
12444,1
12445,0
12446,0
12447,1
12448,1
12449,2
12450,1
12451,1
12452,1
12453,1
12454,2
12455,1
12456,1
12457,1
12458,1
12459,1
12460,1
12461,1
12462,0
12463,1
12464,1
12465,1
12466,1
12467,1
12468,1
12469,0
12471,1
12472,1
12473,1
12474,2
12475,1
12476,0
12478,2
12479,1
12480,1
12481,1
12482,1
12483,1
12484,1
12485,1
12486,1
12488,1
12489,1
12490,1
12491,1
12492,1
12493,1
12494,1
12495,1
12496,1
12497,0
12498,2
12499,0
12500,1
12501,2
12502,2
12503,1
12504,0
12505,1
12506,1
12507,1
12508,1
12509,0
12510,1
12511,0
12512,0
12513,1
12514,0
12515,1
12516,1
12517,1
12518,2
12519,1
12520,1
12521,2
12522,1
12523,2
12524,1
12525,0
12526,2
12527,1
12528,2
12529,0
12530,1
12531,1
12532,0
12533,2
12534,1
12535,0
12536,1
12537,1
12538,1
12539,1
12540,0
12541,1
12542,1
12543,1
12544,2
12545,2
12546,1
12548,2
12557,0
12564,1
12596,1
12625,0
12635,1
12636,1
12646,2
12658,2
12664,2
12674,2
12683,1
12713,1
12729,0
12751,1
12754,1
12759,1
12776,0
12784,1
12793,1
12799,1
12802,1
12807,1
12811,0
12824,0
12837,0
12839,1
12840,1
12842,1
12843,0
12844,1
12845,2
12846,1
12847,1
12849,1
12850,1
12851,1
12852,1
12853,1
12854,1
12855,2
12856,1
12857,1
12859,0
12861,2
12862,1
12863,0
12864,0
12865,1
12866,1
12867,2
12868,0
12870,1
12871,2
12872,1
12873,1
12874,1
12875,1
12877,1
12878,1
12879,1
12880,1
12881,2
12882,0
12883,1
12884,2
12885,1
12886,2
12888,1
12889,1
12890,1
12891,1
12892,1
12893,2
12894,0
12895,1
12896,1
12897,1
12898,1
12899,1
12900,0
12901,2
12902,1
12903,1
12904,1
12905,2
12906,1
12907,2
12908,2
12909,2
12910,1
12911,1
12912,1
12913,1
12914,2
12915,1
12916,1
12917,1
12918,1
12919,2
12920,1
12921,2
12922,1
12923,1
12924,1
12925,1
12926,1
12927,1
12928,1
12929,1
12930,2
12931,1
12932,1
12933,1
12934,2
12935,2
12936,1
12937,2
12938,1
12939,1
12940,2
12941,1
12942,1
12943,1
12944,1
12945,1
12946,2
12947,1
12948,0
12949,0
12950,0
12951,1
12952,1
12953,1
12954,1
12955,1
12956,1
12957,1
12958,1
12959,0
12960,1
12961,1
12962,1
12963,0
12964,1
12965,1
12966,2
12967,1
12968,1
12969,0
12970,0
12971,1
12972,1
12973,0
12974,1
12975,1
12976,1
12977,2
12978,0
12979,1
12980,1
12981,0
12982,1
12983,2
12984,1
12986,1
12987,1
12988,1
12989,1
12990,1
12991,1
12992,1
12994,0
12995,2
12996,1
12997,1
12998,1
12999,2
13000,1
13001,1
13002,0
13003,0
13004,1
13005,1
13006,1
13007,2
13008,1
13009,1
13010,1
13011,1
13012,2
13013,1
13014,0
13015,0
13016,1
13017,2
13018,1
13019,0
13020,1
13021,2
13022,1
13023,2
13024,1
13025,1
13026,1
13027,1
13028,0
13029,1
13030,0
13031,0
13032,1
13033,1
13034,1
13035,1
13036,2
13037,0
13038,1
13039,1
13040,1
13041,1
13042,1
13043,1
13044,2
13045,1
13046,0
13047,1
13048,1
13049,1
13050,2
13051,0
13052,0
13053,1
13054,1
13055,1
13056,1
13057,1
13058,1
13059,1
13060,1
13061,1
13062,1
13063,1
13064,2
13065,1
13066,1
13067,1
13068,1
13069,2
13070,0
13071,2
13072,2
13073,1
13074,0
13075,2
13474,1
13489,1
13502,2
13590,1
13598,1
13621,1
13625,1
13655,1
13710,1
13716,1
13722,1
13755,1
13767,1
13768,1
13770,1
13775,1
13776,1
13777,1
13778,1
13779,1
13780,1
13781,1
13782,1
13783,0
13784,1
13785,2
13786,1
13787,1
13788,0
13789,0
13790,1
13791,0
13792,2
13793,2
13794,2
13795,1
13796,1
13797,1
13798,1
13799,1
13800,1
13801,1
13802,1
13803,1
13804,1
13805,1
13806,0
13807,1
13808,1
13809,2
13810,1
13811,1
13812,1
13813,1
13815,1
13816,1
13817,1
13819,1
13820,1
13821,1
13822,1
13823,0
13824,1
13825,1
13826,2
13827,2
13828,1
13829,2
13830,1
13831,1
13832,1
13833,1
13834,1
13835,1
13836,1
13837,1
13838,1
13839,1
13840,1
13841,1
13842,1
13843,1
13844,2
13845,1
13846,1
13847,1
13848,2
13850,0
13851,1
13852,1
13853,2
13854,1
13855,2
13856,0
13857,1
13858,1
13859,0
13860,1
13861,1
13862,1
13863,1
13864,1
13865,1
13866,2
13867,1
13868,1
13869,1
13870,2
13871,2
13872,1
13873,2
13874,1
13875,1
13876,1
13877,1
13878,0
13879,1
13880,1
13881,2
13882,0
13888,1
13896,2
13923,2
13929,1
13943,2
13964,1
13968,1
13991,2
13996,2
13997,1
14005,0
14010,2
14019,1
14025,2
14031,1
14034,1
14039,1
14046,1
14054,0
14060,0
14066,1
14081,0
14094,1
14100,1
14131,1
14136,0
14139,1
14140,0
14148,1
14163,2
14197,1
14200,1
14204,1
14205,1
14206,1
14208,0
14209,1
14210,0
14212,1
14213,0
14215,1
14216,1
14217,1
14218,1
14219,1
14220,1
14221,2
14222,1
14223,1
14224,1
14226,1
14227,2
14228,2
14229,1
14230,1
14231,1
14233,1
14234,1
14235,1
14238,1
14239,0
14240,1
14241,1
14242,1
14243,1
14244,0
14245,2
14246,1
14247,0
14248,0
14249,2
14250,1
14251,2
14252,1
14253,1
14254,1
14255,1
14256,0
14257,1
14258,1
14259,1
14260,2
14261,1
14262,0
14263,1
14264,2
14265,1
14266,2
14267,1
14268,1
14269,0
14270,1
14271,0
14273,1
14274,0
14275,2
14276,0
14277,0
14279,1
14280,2
14281,2
14282,1
14283,2
14284,1
14285,1
14286,2
14287,2
14288,1
14289,0
14290,2
14291,2
14292,1
14293,1
14294,1
14295,1
14296,1
14297,0
14298,0
14299,1
14300,1
14301,1
14302,1
14303,1
14304,1
14306,0
14307,2
14308,0
14309,1
14310,1
14311,2
14312,2
14313,1
14314,2
14315,1
14316,0
14317,0
14318,1
14319,1
14320,0
14321,0
14322,1
14323,1
14324,0
14325,1
14326,1
14327,1
14328,1
14329,1
14330,2
14331,1
14332,0
14333,1
14334,0
14335,1
14336,2
14337,1
14338,2
14339,2
14340,1
14341,1
14343,1
14344,1
14345,2
14346,0
14347,1
14348,1
14349,0
14350,1
14351,1
14352,1
14353,1
14354,1
14355,2
14356,1
14357,1
14358,0
14359,1
14360,0
14361,1
14362,2
14363,2
14364,1
14365,1
14366,1
14367,1
14368,1
14369,1
14370,0
14371,1
14372,1
14373,1
14374,1
14375,1
14376,1
14377,2
14378,1
14379,1
14380,2
14381,2
14382,0
14383,1
14384,1
14385,1
14386,0
14387,1
14388,1
14389,1
14390,0
14392,1
14393,1
14394,1
14395,1
14396,1
14397,1
14398,1
14399,1
14400,0
14401,1
14402,2
14403,0
14404,2
14405,0
14406,1
14407,0
14408,1
14409,2
14410,0
14411,2
14412,2
14413,1
14414,1
14415,1
14416,1
14417,1
14418,0
14419,0
14420,1
14421,0
14422,1
14423,1
14424,1
14425,0
14426,1
14427,0
14428,1
14429,1
14430,1
14431,1
14432,1
14433,2
14434,1
14435,1
14436,1
14437,2
14438,1
14439,1
14440,1
14441,2
14442,1
14443,1
14444,2
14445,1
14446,0
14447,2
14448,1
14449,1
14450,1
14451,1
14452,1
14453,1
14454,1
14455,1
14456,0
14457,2
14458,1
14459,0
14460,1
14461,0
14462,1
14463,0
14464,1
14465,1
14466,0
14467,1
14468,1
14469,1
14886,1
14943,0
14987,0
15003,2
15083,1
15096,0
15104,1
15139,0
15140,1
15158,0
15166,1
15205,1
15214,2
15215,0
15216,1
15217,0
15218,1
15219,1
15220,1
15221,1
15222,1
15224,1
15225,1
15226,0
15227,1
15228,2
15229,2
15230,2
15231,1
15232,0
15233,2
15234,0
15235,0
15236,1
15237,0
15238,1
15239,1
15240,2
15241,1
15242,1
15243,2
15244,1
15245,2
15246,1
15248,1
15249,1
15250,1
15251,1
15252,2
15253,1
15254,1
15255,0
15256,1
15257,1
15258,1
15259,2
15260,1
15261,1
15262,0
15263,1
15264,1
15265,0
15266,1
15267,1
15268,0
15269,1
15270,1
15271,1
15272,1
15273,1
15274,2
15275,2
15276,1
15277,0
15278,1
15279,1
15280,1
15281,2
15282,2
15283,1
15284,2
15285,0
15286,1
15287,0
15288,2
15290,1
15291,1
15292,2
15293,1
15294,1
15295,0
15296,1
15297,1
15298,2
15299,1
15300,2
15302,1
15303,1
15304,1
15305,1
15306,1
15307,0
15308,0
15309,2
15310,1
15311,1
15312,2
15313,0
15314,2
15315,1
15316,1
15325,1
15335,0
15337,1
15353,1
15367,1
15381,2
15393,1
15412,1
15413,1
15433,0
15434,2
15445,2
15460,1
15470,0
15495,1
15512,1
15520,1
15526,1
15531,1
15533,1
15536,0
15549,1
15566,0
15568,1
15573,1
15577,1
15578,1
15587,2
15601,2
15607,2
15615,2
15619,2
15620,1
15621,2
15622,1
15623,1
15624,0
15625,1
15626,1
15627,0
15628,1
15630,1
15631,1
15632,2
15633,1
15634,0
15635,1
15636,0
15640,1
15641,0
15642,1
15643,1
15644,1
15645,1
15646,1
15647,1
15648,0
15649,1
15650,1
15651,1
15652,1
15653,1
15654,1
15655,2
15656,1
15657,2
15658,1
15659,1
15660,2
15661,1
15662,1
15663,1
15664,1
15665,1
15666,2
15667,1
15668,1
15669,1
15670,1
15671,1
15672,1
15673,1
15674,1
15675,1
15676,2
15677,2
15678,1
15679,1
15680,1
15681,1
15682,1
15683,1
15684,1
15685,2
15686,1
15687,1
15688,0
15689,2
15690,1
15691,0
15692,1
15693,1
15695,0
15696,1
15697,1
15698,1
15699,1
15700,1
15701,1
15702,1
15703,1
15704,1
15705,1
15706,1
15707,1
15708,1
15709,1
15710,2
15711,2
15712,1
15713,1
15714,1
15715,0
15716,1
15717,1
15718,1
15719,1
15720,1
15721,2
15722,1
15723,2
15724,1
15725,1
15726,1
15727,0
15728,1
15729,1
15730,1
15731,1
15732,1
15733,2
15734,2
15735,1
15736,1
15737,1
15738,1
15739,2
15740,2
15741,1
15742,1
15743,1
15744,0
15745,1
15746,2
15747,0
15748,1
15749,1
15750,1
15751,1
15752,1
15753,0
15754,1
15755,1
15756,1
15757,1
15758,2
15759,2
15760,1
15761,2
15762,1
15763,1
15764,1
15765,1
15766,1
15767,2
15768,2
15769,1
15770,2
15771,1
15772,1
15773,2
15774,0
15775,2
15776,1
15777,1
15778,1
15779,2
15780,1
15781,1
15782,1
15783,1
15784,2
15785,1
15786,1
15787,1
15788,1
15789,1
15790,1
15791,1
15792,1
15793,1
15795,1
15796,1
15797,1
15798,1
15799,0
15800,0
15801,1
15802,1
15803,1
15805,2
15806,1
15807,1
15808,2
15809,1
15810,0
15811,2
15812,1
15813,1
15814,1
15815,1
15816,1
15817,1
15818,0
15819,0
15820,1
15821,1
15822,1
15823,1
15824,1
15825,1
15826,1
15827,1
15828,1
15829,1
15830,1
15831,1
15832,1
15833,0
15834,1
15835,1
15836,1
15837,1
15838,0
15839,0
15840,1
15841,2
15842,2
15843,1
15844,2
15845,1
15846,1
15847,1
15848,1
15849,2
15850,1
15851,2
15852,0
15853,1
15854,1
15855,1
15856,2
15857,1
15882,1
16222,1
16306,0
16433,0
16434,0
16471,1
16479,1
16500,2
16508,2
16533,2
16540,1
16552,1
16553,1
16556,1
16557,1
16558,1
16559,2
16560,1
16561,1
16562,2
16563,1
16564,1
16565,1
16566,0
16567,1
16568,1
16569,1
16571,2
16572,1
16573,1
16574,1
16575,1
16576,0
16577,1
16578,1
16579,2
16580,0
16581,1
16582,2
16583,0
16584,1
16585,2
16586,0
16587,1
16588,1
16589,1
16590,2
16592,2
16593,0
16594,0
16595,1
16596,1
16597,2
16598,2
16599,0
16600,1
16601,1
16602,1
16603,1
16604,1
16605,1
16606,1
16607,1
16608,1
16609,2
16610,1
16611,1
16612,1
16613,1
16614,1
16615,1
16616,2
16617,1
16618,0
16619,1
16620,1
16621,1
16622,0
16623,2
16624,1
16626,1
16627,1
16628,1
16630,1
16631,0
16632,1
16633,1
16634,1
16635,1
16636,1
16638,1
16639,1
16640,0
16641,1
16642,1
16643,1
16644,1
16645,1
16646,0
16648,1
16649,1
16650,1
16651,0
16652,1
16653,0
16654,1
16655,1
16656,1
16657,1
16658,1
16659,0
16660,0
16661,1
16662,1
16663,1
16664,1
16665,1
16666,0
16667,2
16668,1
16669,2
16670,0
16671,2
16672,1
16719,1
16733,1
16743,0
16745,1
16752,0
16767,1
16786,2
16787,1
16790,1
16804,1
16858,1
16869,1
16887,1
16890,1
16907,0
16944,1
16949,1
16960,1
16968,0
16974,0
16975,1
16981,1
16990,2
16994,1
16995,1
16999,0
17000,1
17001,1
17002,1
17003,1
17004,0
17005,0
17006,0
17007,1
17009,1
17010,1
17011,2
17012,1
17013,1
17014,1
17015,1
17016,1
17017,1
17018,1
17019,2
17020,1
17021,1
17022,1
17023,2
17024,1
17025,1
17026,1
17028,1
17030,1
17031,0
17032,2
17033,1
17034,1
17035,0
17036,1
17037,0
17039,1
17040,1
17041,0
17042,1
17043,0
17044,1
17045,1
17046,0
17047,2
17048,0
17049,1
17051,1
17052,2
17053,1
17054,0
17055,1
17057,2
17058,1
17059,1
17060,1
17061,1
17062,1
17063,1
17064,1
17065,2
17066,2
17067,1
17068,1
17069,2
17070,0
17071,2
17072,1
17073,2
17074,1
17075,0
17076,0
17077,0
17078,1
17079,2
17080,1
17081,1
17082,1
17083,1
17084,1
17085,1
17086,0
17087,1
17088,1
17089,2
17090,2
17091,1
17092,0
17093,0
17094,1
17095,1
17096,1
17097,1
17098,1
17100,2
17101,0
17102,1
17103,1
17104,2
17105,2
17106,1
17107,1
17108,2
17109,1
17110,1
17111,2
17112,1
17113,0
17114,2
17115,1
17116,1
17117,1
17118,2
17119,1
17120,2
17121,1
17122,2
17123,1
17124,2
17125,1
17126,2
17127,0
17128,1
17129,0
17130,1
17131,1
17132,1
17133,1
17134,2
17135,1
17136,1
17137,0
17138,1
17139,0
17140,1
17141,1
17143,2
17144,0
17145,1
17146,1
17147,1
17149,1
17150,0
17151,2
17152,0
17153,2
17154,1
17155,1
17156,1
17157,1
17158,1
17159,1
17160,2
17161,1
17162,1
17163,2
17164,0
17165,1
17166,1
17167,0
17168,1
17169,2
17170,0
17171,2
17172,1
17173,1
17174,1
17175,1
17176,1
17177,2
17178,1
17179,1
17180,1
17181,1
17182,1
17183,0
17184,2
17185,0
17186,0
17187,1
17188,1
17189,1
17190,2
17191,2
17192,2
17193,0
17194,2
17195,0
17196,0
17197,0
17198,1
17199,1
17200,2
17201,1
17202,2
17203,0
17204,1
17205,1
17206,1
17207,1
17208,2
17209,2
17210,1
17211,0
17212,1
17213,1
17214,1
17215,2
17216,1
17217,1
17218,1
17219,1
17220,0
17221,1
17222,1
17223,2
17224,1
17225,1
17226,0
17227,1
17228,1
17229,1
17230,1
17231,0
17232,1
17233,1
17234,1
17235,0
17236,1
17237,2
17238,1
17239,2
17240,1
17241,0
17242,1
17243,1
17244,2
17245,1
17246,2
17247,1
17248,1
17249,1
17510,1
17621,0
17710,1
17766,1
17839,1
17858,1
17870,0
17872,1
17908,2
17909,1
17917,1
17918,1
17919,1
17920,0
17922,0
17923,1
17924,1
17925,1
17926,1
17927,1
17928,2
17929,0
17930,1
17931,1
17932,1
17933,1
17934,1
17935,2
17936,2
17937,1
17938,0
17940,2
17941,1
17942,1
17943,0
17944,1
17945,0
17946,0
17947,2
17948,1
17949,2
17950,1
17951,1
17952,1
17953,0
17955,1
17956,1
17957,1
17958,0
17959,2
17960,1
17961,2
17962,1
17963,2
17964,1
17965,0
17966,1
17967,1
17968,2
17969,0
17970,1
17971,1
17972,1
17973,2
17974,0
17975,1
17976,2
17977,1
17978,1
17979,1
17980,1
17981,1
17982,1
17983,1
17984,1
17985,1
17986,0
17987,0
17988,2
17989,1
17990,1
17991,2
17992,1
17993,0
17994,2
17995,1
17996,1
17997,1
17998,2
17999,1
18000,1
18001,1
18002,1
18003,0
18004,2
18005,1
18006,1
18007,1
18008,1
18009,1
18010,0
18011,0
18012,0
18013,0
18014,1
18015,1
18016,1
18017,1
18018,1
18019,1
18020,1
18046,1
18048,0
18059,2
18060,1
18087,2
18094,1
18096,1
18099,1
18102,2
18108,2
18128,1
18132,2
18140,1
18144,1
18149,1
18157,2
18187,0
18192,1
18196,2
18205,2
18210,2
18261,1
18268,1
18310,1
18313,1
18314,0
18315,2
18316,2
18317,1
18319,1
18320,2
18321,1
18322,0
18323,1
18324,1
18326,2
18327,1
18328,2
18329,1
18330,0
18331,1
18332,1
18334,1
18335,1
18336,0
18337,1
18338,2
18339,1
18340,0
18341,1
18342,0
18344,1
18346,1
18347,2
18348,1
18351,1
18352,0
18353,1
18354,1
18355,0
18356,1
18357,0
18358,1
18359,1
18360,2
18361,2
18362,2
18363,1
18364,1
18365,2
18366,1
18367,2
18368,1
18369,1
18370,2
18371,1
18372,0
18373,1
18374,1
18375,2
18376,1
18377,1
18378,1
18379,1
18380,0
18381,0
18382,1
18383,2
18384,0
18385,1
18386,2
18387,1
18388,0
18389,0
18390,1
18391,2
18392,1
18393,0
18394,1
18395,1
18397,1
18398,1
18399,1
18400,1
18401,1
18402,1
18403,2
18404,1
18405,1
18406,0
18407,2
18408,1
18409,0
18410,1
18411,1
18412,2
18413,0
18414,2
18415,1
18416,1
18417,1
18418,1
18419,1
18420,2
18421,1
18422,1
18423,1
18424,1
18425,1
18426,1
18427,0
18428,1
18429,1
18430,1
18431,1
18432,1
18433,1
18434,1
18435,0
18436,1
18437,1
18438,1
18439,2
18440,1
18441,1
18442,2
18443,2
18444,2
18445,0
18446,2
18447,1
18448,1
18449,2
18450,1
18451,0
18452,2
18453,1
18454,2
18455,1
18456,1
18457,1
18458,1
18459,1
18460,1
18461,0
18462,1
18463,1
18464,1
18465,1
18466,0
18467,0
18468,0
18469,2
18470,1
18471,1
18472,2
18473,0
18474,2
18475,1
18476,0
18477,1
18478,2
18479,1
18480,2
18481,1
18482,1
18483,0
18485,2
18486,2
18487,0
18488,0
18489,2
18490,1
18491,0
18492,1
18494,1
18495,1
18496,1
18497,1
18498,1
18499,2
18500,0
18501,1
18502,0
18503,0
18504,0
18505,1
18506,1
18507,2
18508,1
18509,2
18510,1
18511,1
18512,1
18513,1
18514,2
18515,1
18516,1
18517,1
18518,2
18519,1
18520,1
18521,2
18522,1
18523,2
18524,1
18525,1
18526,1
18527,1
18528,1
18529,1
18530,1
18531,1
18532,1
18533,1
18534,2
18535,1
18536,1
18537,1
18538,2
18539,1
18540,1
18541,1
18542,2
18543,0
18544,2
18545,1
18546,2
18547,1
18548,1
18549,1
18550,1
18551,1
18552,2
18553,1
18554,0
18555,1
18556,1
18557,1
18558,1
18559,1
18560,1
19053,0
19059,1
19069,1
19074,1
19126,1
19176,1
19177,1
19185,2
19188,0
19190,1
19206,1
19229,1
19237,1
19242,0
19243,1
19244,1
19245,1
19246,2
19247,0
19248,1
19249,1
19250,1
19251,1
19252,1
19253,2
19254,1
19255,1
19257,1
19258,0
19259,1
19261,2
19262,1
19263,1
19264,1
19265,1
19266,1
19267,1
19268,1
19269,1
19270,1
19271,0
19272,2
19273,1
19274,1
19276,1
19277,2
19278,2
19279,2
19280,1
19281,1
19282,1
19284,0
19285,2
19286,1
19287,1
19288,2
19289,1
19290,1
19291,1
19292,1
19293,2
19294,1
19295,1
19296,1
19297,1
19298,2
19299,2
19300,1
19301,0
19302,1
19303,2
19304,1
19306,2
19307,2
19308,1
19309,0
19310,1
19311,0
19312,1
19313,1
19314,1
19315,2
19316,1
19317,1
19318,1
19319,1
19320,1
19321,1
19322,1
19323,1
19324,1
19325,1
19326,2
19327,1
19328,1
19329,1
19330,1
19331,2
19332,0
19333,1
19334,0
19335,1
19336,1
19337,2
19338,2
19339,1
19340,0
19341,2
19342,2
19343,1
19344,1
19345,0
19346,1
19347,1
19348,1
19349,1
19350,1
19370,0
19382,2
19398,2
19400,2
19403,1
19432,1
19441,1
19452,1
19453,1
19481,1
19489,1
19492,2
19503,1
19517,1
19536,1
19543,0
19544,1
19560,2
19570,1
19573,0
19575,1
19614,1
19620,1
19628,1
19631,1
19656,1
19657,1
19658,1
19659,1
19661,1
19662,1
19663,0
19664,2
19665,2
19666,1
19667,1
19668,1
19669,2
19670,2
19671,1
19672,1
19673,2
19674,1
19675,1
19676,1
19677,1
19678,2
19680,2
19681,1
19682,1
19683,1
19684,1
19685,1
19686,1
19687,1
19688,1
19689,1
19690,1
19691,1
19692,1
19693,1
19694,1
19695,2
19696,2
19697,1
19698,0
19699,2
19700,1
19701,1
19702,0
19703,0
19704,1
19705,1
19706,1
19707,0
19708,1
19709,2
19711,0
19712,1
19713,1
19714,0
19715,1
19716,0
19717,1
19718,1
19719,1
19720,0
19721,1
19722,1
19723,0
19724,1
19725,1
19726,1
19727,1
19728,2
19729,1
19730,1
19731,1
19732,1
19733,1
19734,1
19735,1
19737,0
19738,1
19740,1
19741,0
19742,2
19743,0
19744,1
19745,0
19746,1
19747,1
19748,1
19749,1
19750,0
19751,1
19752,1
19753,0
19754,1
19755,1
19756,0
19757,2
19758,1
19759,0
19760,1
19761,1
19762,1
19763,1
19764,0
19765,1
19766,2
19767,1
19768,1
19769,1
19770,1
19771,1
19772,1
19773,0
19774,1
19775,1
19776,1
19777,2
19778,1
19779,2
19780,2
19781,0
19782,1
19783,2
19784,1
19785,1
19786,1
19787,2
19789,1
19790,1
19791,2
19792,2
19794,1
19795,1
19796,1
19797,2
19798,1
19799,1
19800,0
19801,2
19802,0
19803,1
19804,1
19805,1
19806,1
19807,0
19808,2
19809,1
19810,1
19811,1
19812,2
19813,0
19815,1
19816,1
19817,1
19818,2
19819,1
19820,1
19821,1
19822,1
19823,2
19824,1
19825,2
19826,2
19827,1
19828,2
19829,1
19830,2
19831,2
19832,1
19833,0
19834,2
19835,1
19836,0
19837,2
19838,0
19839,1
19840,1
19841,1
19842,1
19843,0
19844,1
19845,2
19846,2
19847,1
19848,2
19849,1
19850,0
19851,1
19852,1
19853,2
19854,0
